veve_uuid,series_uuid,supply,first_public,edition_type
69468960-5d12-4757-8b0f-67d1aaf62b08,eee71668-3a22-40e5-b455-9f2dbc3bc9b3,30000,124,#798
6949fa38-8b31-4866-a89e-a1ed40112c83,72f38763-55a8-476a-8fc1-97ac33a2565f,2000,149,1
694c752e-3c49-4568-8bbd-d1855332f700,b17cb020-a760-4566-bf27-4abaa1973cae,1000,11,4
69502c23-35a7-4c49-aa29-900396c4ae24,f2b0f367-adc7-44e8-a16e-1317558515e4,1000,11,4
6952595a-9937-48f3-8fa0-3c006fcae5a6,47e15e06-1391-4d3a-9f8e-78f4f90fa629,1000,11,3
69549597-4c2d-4991-ad3c-f9a042890f2e,f5e41020-03ff-4476-931f-064f90690c64,1000,11,6
6958fcc2-1d2d-403c-8791-6465c53ae0eb,0e3f00dc-f0f4-4261-af37-79cd7bda3764,3000,163,160
695b7257-d10b-4be2-b342-e5fbbeed8173,b13bb084-c941-4b7b-8fdc-d79050ef033d,200,11,FE
6964d13f-836b-49f6-89d1-97d0f40ab306,cb8871ea-c583-48d8-a1c3-07749688ec3a,1000,11,6
6966056d-4925-4a08-a59d-4676efe9eca8,661e4f60-98e0-4c46-8e34-f45c34c39525,1000,11,2
6968c26f-33b8-40de-bade-64c40935912f,e1ebbf53-7bd6-43eb-8c74-02340e33cb64,1000,11,15
6969557a-e80b-4324-8986-211666266eb2,aedddfc5-379c-4373-a6a1-55e6f96576fb,1000,11,2
6974b69e-b502-4bd8-820e-9b876cb02c9f,66c7820d-90e2-4737-86e2-4c9fd0923272,1898,41,FE
697711b4-f761-4a45-a7b4-48745b0c99c6,505dd82b-4471-41a0-a06a-1c39ca0a77a0,0,0,1
697be298-ab9e-461b-9e76-589ef9d440ab,462d4ce3-081d-403e-b2c6-d5f1f6784282,1000,11,7
697c513e-4998-4d88-968c-fd8896266f87,0b501b08-f6f6-41de-999e-daf45f14d1ef,44219,201,#1
697e745a-7d7b-4213-bc32-a948f13cf380,047029af-329e-4716-be0c-a0e54c651b04,1000,11,8
6982d64a-6d8c-4bbe-91aa-6bf7c2ed7feb,ff2ed4b0-4434-43c1-b2f3-66aea3649510,1000,11,13
69830473-c597-49b9-a6c5-3850f9eabcc6,b2c55df5-f4d9-4e82-987b-c4ca11a7386f,1000,11,4
69903f72-1908-44fc-a332-7e8f254860a0,4cc9213e-4218-4ddb-8569-117b6eaa02c0,1000,11,2
6991bd71-7872-49f1-95dc-1270599be285,a00c539e-2559-47e2-87eb-afc10d87bbbe,1000,11,35
6998aa9f-a642-49d3-96fa-ad2753787cfa,6954a2ba-83e0-44cb-922b-21915430ef58,1000,11,3
69992b5b-00d3-4edf-8621-cb47cde88110,06e581f0-19da-401f-af2e-854498589507,1000,11,4
69a2d83a-e197-461a-a819-196f16e24eb1,045b4469-dd82-4812-8c51-2b22c5376f7f,1000,11,1
69a3a090-1e96-4605-a892-e6cd29fc7dcc,89638744-bd43-48e5-ae45-362ba49e3a08,1000,11,5
69a490e0-3e3d-49e1-9c94-5cdc3885908e,8e755dba-578e-4425-bfb9-5ebcd34c6183,10000,186,137
69a6f0f0-60c4-4e24-97b6-7faee35532c9,5e800a4f-1592-41db-b55f-e62cf6d47a15,66,6,
69a8e8ac-8423-4925-a0fd-c45bb8fdd1c3,1c791b48-1a77-4ab5-9818-ddf43ed4021c,1000,11,5
69aa8eb1-0cd0-4a6f-8ee5-d06bd3eac21f,3323fc62-a5db-43e6-9bff-df6d12793998,762,21,FE
69ac3f5c-a2a4-4e20-82cb-412608386e48,4511ae43-1ee4-48c8-a7df-eed7ac17ee7b,41,6,
69acb072-2b16-4db8-a7f5-4f3ef298c2ce,59846cee-8eaf-458a-913b-c4843fdc4932,1000,11,23
69aebdb5-1438-4f50-a153-faab198db861,9f9f0612-a0db-4921-a884-93363109b191,1000,11,22
69b19f19-fc4a-4a08-9551-19d77ef447a8,60fc6069-1d69-4edf-961c-e4f7cc1ddc0c,1000,11,7
69b2534e-534d-40ea-be4f-0b2dbd69be61,81f5866c-11d7-46c1-9e33-a66276341328,1000,11,19
69b582e9-fe18-4c01-a038-74678bd9ec3a,058760bd-01e6-4339-9e32-64e1bc4d84cd,1000,11,2
69b6a8a6-afa7-4099-a8c4-7ff37f0ba2c7,3848ae58-597d-4aaf-b679-fae4fdc9f0f2,1000,11,6
69b848d7-994e-46a2-9763-5dbab1cc813d,8d7edb7c-4f3e-40b7-be18-12e67f2de60f,1000,11,2
69b864bd-cf1f-46f1-9ef2-95068a235659,c311d475-b739-47f9-9206-f95026dbd05e,1000,11,2
69badfd1-ea58-4516-b9d8-67edc23c00b0,7ed966b1-f1d8-4752-821c-e00dabb5564b,1000,11,29
69bddf2b-67c8-4390-8e4f-43096913c686,05868a17-c417-4842-8583-152ec6004a32,1000,11,9
69be05dd-5e4b-44cb-8c62-865bc6f9e461,ef8c1a56-4f9b-4d35-986e-8921a20d8374,1000,11,7
69be0b8f-b3f7-4c18-9ef1-f08a768808ec,d26c522c-0f1f-4bce-a8a8-14990607739e,1000,11,6
69c23267-611a-4085-bd49-efd83ad9f819,f66c678f-fffd-4e4a-8478-31974802ba40,1000,11,1
69c453da-e1db-494f-af52-8727b9dfec81,989663f3-be3c-4bbe-b5b5-e8287076e155,1000,11,16
69c75ff2-410b-4060-87a7-3d449302cc60,1579026b-66aa-4f0c-ba31-c4c97772a7fd,1000,12,7
69c8a72c-c56f-4a54-99a0-3689d13f7be4,b1c1a55d-aa54-499d-887c-9ed84eaa9975,1000,100,10
69d137e4-e76f-4699-ba53-f0794fcd4dfc,ae4ed395-a999-47f7-b003-34dcb2c2c3b5,1000,11,1
69d1aa35-74f1-46ed-b2e4-d55089cfc7a7,69c01a3b-2be5-4b47-aa8b-cb79a5b83a56,1000,11,4
69d41b06-3c82-46a1-bcbd-eeeb36168bc3,1c250bd7-a85b-450e-8a30-3ad6203edb5e,1000,11,2
69d53d02-c4f6-4215-b4e3-1a9f230e515c,06b63c83-5f1b-480d-8460-b7e47f01a369,3000,163,26
69d6c0b8-8973-4926-b8b3-7ea497071f2e,500dfa91-ac03-49a4-84f8-69ca6a84e038,1000,11,1
69e0dbc2-17dc-45f6-9470-bb180093280d,6c575121-7fa8-48dc-90db-2e045a8ee4c7,1000,11,4
69e3b3bb-f4ef-42be-9fb6-e30bff52d1cd,8c380e67-5b95-4f43-bc64-069816211b20,1000,11,2
69ecd629-26ec-47a9-add7-95b49a4d4c74,c5c2dc3d-3805-4e88-a7c8-9366be16f855,3000,163,1
69f0769d-2438-4a49-8bef-8be1b891d131,8ead438d-69db-4614-8f29-584a7469f8a4,1000,11,10
69f8cfa1-04d4-41b1-a983-868e30f42ace,d4ce4eef-5681-4299-930f-a4c3526fadfd,1000,11,2
69fa1caa-da30-4032-96f4-278fe0cbfb67,568440d9-c59f-4fe8-b0d1-20cbf869096a,1000,100,15
6a01e536-cd0d-4122-afea-1654ce59472c,05e16af1-b720-474d-aa23-6b1fbf6c4dbd,777,41,
6a029c43-2d73-42e2-bff4-8e0c919bea6a,7cd2582a-f5fa-47b9-9f79-6b1eb06b5935,2500,41,FA
6a044ea7-bd09-46e9-ae88-fddc7ffd68dc,b1e2999f-c884-47aa-a6fd-a7979b5dbfaf,1000,11,2
6a067259-c5e5-4e6b-a2c9-54e31678ed2c,5ebef332-d16d-43c1-a4ec-69fb0a657981,1000,11,666
6a08ce97-2114-454e-8f13-d765823b7de0,4619a87c-4ff7-4dea-a393-9895c87940f7,1000,11,3
6a0b02b8-b679-47cd-ae3c-be4d806cc681,2fa04ee2-a85c-48a8-a0f4-8e2763661ff3,5000,158,180
6a0d7cce-a835-4d62-933a-9d7012c26bb5,a30a5dc7-3beb-4906-937d-d743f7def5bd,1000,11,5
6a0e93a0-9fe3-4bd6-8f03-55afce81a27b,1df25c5a-023e-430d-b397-af470f7a6217,1000,11,4
6a0edf04-52e6-4e32-80c7-f383e86ddf89,d3c4f18b-48f5-4da4-b3a0-731672baf011,1000,11,2
6a101c47-8c71-49ed-a40b-1edf1bfbcdce,89d8194a-e341-4fbc-8300-d3cd8a91056c,1000,11,6
6a16c802-bd86-4597-ac21-35b2a495cd55,d410e54b-27fc-4f10-aaa0-ac36525c730d,3888,41,FA
6a18a2ac-5fea-4e1f-a664-06f369c8e3dc,866aa8e9-7829-47fc-8fed-bf29dcb4861e,1000,11,4
6a19ad84-1c7b-466a-9511-ca628896e595,f2951195-12fd-4503-b3d8-9102547eaec9,1000,11,3
6a1ee73f-8dae-429d-bc49-b0e1bc98861a,62762942-8ea9-4b39-ace0-db2ba2d75063,1000,11,2
6a20545d-ca46-4b5f-9930-131eb75e8004,02295793-ca66-4e51-aa91-f2ec159c9e85,1000,11,2
6a242455-9dc8-4bcf-a64b-308744f0a75f,69564b26-e520-482b-bf4f-7b626531af96,600,41,FE
6a24b152-c037-43c3-92ad-47f3379dbfe1,409b35a4-f4d4-48a8-9371-78985ccbe91e,1000,11,5
6a2b62f4-4d20-40e5-8676-703921ccf597,5bd6a4a2-84d9-429c-97d1-e1da4e2f9e6a,1277,41,
6a2c74f8-1d65-4cb7-8e52-c137c77fc8b1,bba3c2b1-94db-47f2-a2ed-baffe0f67495,1000,11,1
6a349796-114f-48f6-b110-15279faca418,f4783bf4-fcba-45e3-97a3-4cd37f91ffd2,30000,81,#21
6a3c8ad0-8bb9-4065-abff-9d12b8e82bc4,9769c040-dfcc-459f-9719-5b5b3b81abad,7777,41,FA
6a42790c-8c28-43a3-8f73-6e17f3d50eb0,e111339a-1aae-4f4e-9947-a74d2a87592e,6000,21,
6a48a283-6fb8-422d-9521-a8c4665966ab,bf894a5d-5b06-421b-8b0f-abf791c958a3,666,11,1
6a4fd26b-8b3c-4eef-93fa-1856b3fc5d77,d0a2ac0a-7951-4911-9201-93db3ae2c1d7,2000,149,1
6a5b1ed3-adbe-4e9b-9cf8-94c5b6147332,bc0fd611-96e5-4d17-a086-3fdf6b7ae410,0,0,1
6a5e8ad2-d4fe-440b-b1a0-95760cfae89b,868b7dda-ecb7-464b-8ae8-da2b70e5ed2e,1000,11,1
6a5ecf36-a4f3-4b4b-92c1-4cb23cc941d7,ba98c43a-3193-4612-91d0-24b74ad8a73d,1000,11,1
6a608607-5813-43fd-a497-b4a1a909787b,59b2e98c-96c9-45cd-9874-00400837e63c,5000,158,210
6a692985-379f-45c3-9e43-032ec92e8ca0,f1a7a881-c221-4ba2-80ac-388c4aff4c71,1000,11,6
6a6eaf89-8bee-4b51-85a8-63012f5f3064,74e1854a-50b9-4c34-8ee3-d94470c4fca1,1000,11,3
6a708f18-290a-4a95-beef-f81141a1b4eb,b8bc6cc7-33f2-4942-bc31-f8ff6c83bab3,1000,11,8
6a718137-b06c-4c8b-bb7c-98ad56694cbd,f9013651-8cdd-460f-8a5e-ea815f208cec,2800,41,FE
6a72c837-ad82-4c79-991c-0057fe762bda,905ae02c-34e5-40ee-b0a8-07970e1c4a2b,5000,158,569
6a747732-9ed3-4991-bee1-831cfad339b4,09712006-dd44-4330-8256-7746edd4d3a1,1000,11,3
6a769d5c-ebce-4fbb-9b53-9c9e0d2eb522,32b4dc3a-62a0-435e-adfd-481b0ce0e16a,1000,11,5
6a772acf-4006-4dd2-b325-882f6b2fca2e,fafe304c-a779-4c29-b82f-16170864ac1f,10333,41,FA
6a7787e1-3faa-42aa-bc9f-8ed946d1bdfc,6400801c-9cdd-4f91-a932-411b04a00be0,7500,176,209
6a7dd98d-bfce-4bc2-a67c-a219cafcff6e,9a17ad4e-7031-4f1a-8a56-1bd2f541fff4,1000,11,1
6a7fc668-20de-4ab6-a9f0-d275cd1c246a,6fd83dac-0096-4fe5-b0c9-4087fd56bf1d,888,42,FE
6a872ead-f349-483e-ae6b-78cbf17dfa08,ef428dd4-ff93-4ab7-aec4-b4cce4ae6889,1000,11,
6a88c6f3-f175-4bc7-9eb1-8d435c9ae373,255ab834-4f68-419a-946a-985534c55cc9,1000,11,1
6a948a1e-5df1-4ea3-b171-47d26454786d,661e4f60-98e0-4c46-8e34-f45c34c39525,1000,11,2
6a94ae27-164a-49e0-83b0-d18ae7e33e95,a074308a-5343-424e-87d2-d5a8e4fdb1eb,14985,41,FE
6a95c60c-4723-42e9-afa5-fbecc1e4fd5a,d84b3c91-b90a-4d2b-ba0e-451a51ca5035,1000,11,4
6a98d6cf-b421-4277-b1a0-6a6ae84ef636,ff45faa3-cd2e-4d5d-ad1f-148df629bb86,6666,41,FA
6a993397-b67c-458b-b699-55292cc25929,74570a4c-fc08-4b4c-ad65-5c6c2997c028,1000,11,4
6a9ca7c7-ea86-4a95-b142-0a4b557dd2a3,09b86486-70e4-4662-9756-109011b43259,1781,21,FE
6a9e2bc3-7c5a-41e6-9516-128925e54c96,8ead438d-69db-4614-8f29-584a7469f8a4,1000,11,10
6aa7e21f-2901-4dbb-b36c-1e25711642ee,6da613a6-17d3-45d3-9c99-8fc1aef20bdf,1955,41,FE
6aa8a426-c98a-4155-8895-bc0d0f7e9f55,c48933c4-6519-4299-9a8c-1bc2f0956e1e,600,21,FE
6aab6029-1071-466d-ab00-53d8712b1eb9,c6238976-abab-4c05-ae0b-571af8b4f17f,1000,11,14
6aac098f-5bdd-4cc9-be1f-0a9016b039d0,7f4f8186-9be2-4c39-b894-1c5d020fd38a,1000,11,3
6aaf1c74-c6fe-43ae-a150-4ea4b2c50d4b,84d5ac3e-921d-4f03-993c-fe4739ecb1f6,3000,163,7
6ab25021-a22f-4819-bd98-34e03f94dedd,861234b7-845e-497b-b89e-d4cf0caca14f,950,41,FE
6ab557ac-8bca-41db-aad4-b95b89847748,9c469b5b-36f1-4fba-9423-c52ec44578a8,1000,11,58
6ab698c4-da10-4e35-acae-c3f931be90e7,24a526d2-f810-4592-85ff-310e0f6538c2,10000,120,#1
6ab8544a-e613-42ad-80d8-e659891e2698,ed02bbff-ce2b-4390-abc5-937d8a8ff8fd,1000,11,2
6abf6bfc-3e80-422a-8e9d-d8bcf9b55004,a7159c68-2a52-43a6-b9cd-042f4011df53,1000,11,66
6ac00e3b-eab9-439c-b49f-936e574851d1,eb454577-8aad-4b61-b523-5cf093ae7114,1000,11,1
6ac36448-7f18-4a99-a161-d3e5b9c889c7,513c4b5b-a1fa-4423-9ba0-7a8fa72b6365,5000,158,1
6ac6e988-1da9-47e1-bb34-110b5a9d713e,e1a630ac-d9ea-4dd8-a3ac-d45c1f8652c8,3000,163,9
6aca16c8-6a53-464b-93e7-5182606d5ac5,86bb3272-af54-4cb7-883f-f715725dc8b9,1000,11,9
6aca932a-5ef0-41bc-8237-2b573c1faf3b,f07550a4-f34e-430b-a18b-03e90f798278,1000,11,29
6aceb0d9-4aa6-4132-a85d-4602522f5ca2,361777bf-53ba-4a2d-b2e6-5459084313bb,1000,11,1
6acfb7ff-9530-41a3-8cc1-fa145da1786d,079fcccd-fb67-45bf-85f5-dbf8e3c89f80,1088,41,FA
6ad11191-e139-4f4f-ad42-ddacff63529a,3df55ced-0674-4421-993d-220666a62d22,3500,181,216
6ad22147-ff33-45a2-94f3-a6cc46a937ad,e99a9eb4-fa6b-445a-b43d-15b018caeb2c,1000,11,1
6ad39e37-ba21-4665-9359-becb95fee528,634a83fc-f737-4990-827a-cdc40e26c06c,1000,11,3
6ad3bf31-0bae-4180-bbe5-159e3cff40a6,a57b4691-f2b7-4ddc-bf9d-f6f435911c56,1000,11,2
6ad73e5e-29d0-47ee-b9a7-d7e06e4f4f40,a2c68e7f-9178-46bc-bcf1-abf42c4d27d9,5000,158,1
6ad7a269-52a5-4092-ab9f-7fc89dfe2f19,c5e4b956-a717-450c-97ab-54a24a3c6ac3,30000,201,#7
6ad8fb70-2c20-42c2-9a1a-ffa6321b6ae7,87019423-c2ea-49e4-8089-1ccd557a8f78,1000,11,7
6ad99e8b-5566-45bf-bdd7-9b56057316bb,ebd4237c-e2aa-4094-aec8-b2d6f419e301,1000,11,12
6adc018d-990c-418a-a6b0-99a4537b053d,b2398cec-3306-437b-83c2-acf2c030b1ff,1000,11,4
6adcefde-b47c-434c-9511-a96c06f7e057,1d5c4bd4-41d1-437d-ac2d-e817882e7080,7500,176,1
6adf357f-6069-468e-a0a3-41e1dd502d85,b784b890-d78d-4405-808e-25eb6f472890,1000,11,2
6adf5cc1-2392-483e-adc0-a13ea65859b0,1d8adf03-f067-47a5-ba14-b463bd92fabc,1000,11,7
6ae201e4-0366-44f2-a6e5-9cbe84b2f540,c5c2dc3d-3805-4e88-a7c8-9366be16f855,3000,163,1
6ae723a6-c8a2-4284-af86-dad504cc0de1,095c0c1c-f803-4179-bb62-6e322f9c48d3,10000,186,1
6ae7c86e-b130-405a-bb1a-033f4b7782ac,822050c9-fc73-4ef6-b1ac-314f01151a86,1000,11,4
6ae8e899-ff18-4b42-b4c7-148196d60e32,f2ea6fc2-bf74-4026-b840-390bb9f9634d,1000,11,2
6ae96543-4f3e-4e8a-b350-b4629cad8414,697db234-93f6-4567-865e-cd6b479c3cc8,1000,11,4
6af00acf-1ae2-4ac5-b124-c4490fe8acf7,c9a9690d-70ec-44c3-bdc7-dc7bd1e6afb9,1000,11,1
6af4e27a-f926-4f82-8ebd-b724f63d767c,dca2c7a3-86e4-4d2a-8fea-4a328c026b96,1000,11,2
6afa2713-3270-4690-a922-71d256d85ef1,501543f7-2ccc-4d7d-b15a-67f8badbe451,1000,11,3
6afb862f-f753-49ea-9fae-bd9de939fc45,dcecdb79-a0da-4ee5-b387-c9254c1a6972,1000,11,15
6afc6495-a462-4112-9b80-7d876800ea16,dca38eca-45b1-4c80-bf45-86f8b1bb8e70,1000,11,2
6affc121-f0dd-46d9-9256-64bbc51f9172,3d20518a-668f-4c15-93a8-e3d91a8788c9,1000,11,12
6b00bf0f-ffc9-49ee-a2d1-c99f17bab3ce,19c964c0-9348-4316-b30b-4ad8fc946752,555,11,2
6b00d848-ede8-478e-b585-ff8a5f334616,979836cb-7970-478f-b9c8-93e7823f5156,1000,11,2
6b030bcd-ef82-41c1-b152-283b7259663d,367730ff-ca24-47f9-bc3b-9d2aefb172a8,1000,11,1
6b03e3a2-cd34-40d3-9d34-a4b89e71f508,a9507f5d-7d32-4f01-8fca-b24aac4ed6d9,1000,11,2
6b0f8c02-68f7-4054-b1d0-a0e2bc2b5c30,2105753f-ab54-458d-8bcd-c3ea203e6b11,1000,11,1
6b0fddfa-b86a-46c5-a57b-d8b0b9aceb33,0b501b08-f6f6-41de-999e-daf45f14d1ef,44219,201,#1
6b140e4c-26e9-40a8-ad37-f550356e7524,1f637b37-3356-4fb9-8a3f-273587135df9,1000,11,2
6b1a8160-cb6c-4fa1-bbdc-f965c432dd62,4a0945bb-0878-4c48-8c40-1a8393dfabf3,1,1,AP
6b1b421f-8673-40b0-a80c-e86bcfacb876,b1d33e63-0855-4acc-b10f-ca0b58095482,1000,11,1
6b1f460b-b5f3-4f28-b36a-c014a48ad755,c77bc9aa-c05e-476c-b1fd-0de779e5427f,2025,11,1
6b20478c-310f-4e68-85ef-80b6748cbace,49bed79d-b7e3-4006-bbc5-3ed72fc5d07d,200,1,CE
6b2703b5-0e05-4f2c-8ac7-14a8b1cae24c,0cd4207d-3cee-4410-8120-1c3822588555,4888,41,FE
6b2c3149-1372-4ed5-b57b-9317b33a0817,008dc164-8fde-4560-a14f-374f4a02d800,1000,11,3
6b35e0b7-ade2-41a9-b3fc-bb2182fac771,3a492753-0297-4829-a838-d48421e6dda4,2009,41,FA
6b38b463-bdd4-40e6-becd-ee0e9c2864e4,93b598d1-9977-41bb-90ec-edaeb02055b6,1000,11,7
6b3d711e-be46-46ff-ae50-5bd6898a39aa,89399c91-0901-46f9-91c2-0a2778113372,2493,41,FA
6b40f350-2e02-41bb-a93e-4dfd5a552d3a,db628cb0-12a0-485e-bd44-057513cf0567,6000,166,321
6b4278ea-2db2-47b7-8a4c-7bcf0f4e17da,4a0ecf7c-e2f6-4bf9-899c-1be374b4f33a,1000,11,4
6b440a39-8596-4910-b994-870342c1ec2a,43d98601-469c-4672-ab8f-69ae6ae9f9da,1000,11,5
6b44c000-0b01-47e4-87ca-423c07fca0f4,24c05bdf-11e5-4d22-b749-5e65fc80faf0,1000,11,2
6b480765-2dde-44e1-b6e6-d5dd4fef0c0e,232ddf82-f5a1-4f6e-a204-0251184b7ea2,1340,41,
6b496024-0a09-49be-b7f7-4ee655b38eea,39dc9901-1320-4a14-9ec8-f1ec906b8279,2777,41,FA
6b4feeaa-5fc2-45e9-861f-5e6550928f52,9a1814f7-7a7f-42f3-bf12-f133dd248495,1000,11,8
6b51a8f6-b09b-4932-b4dd-2e868bcc6b9e,05dc2489-90c9-4c0d-a3aa-42047421accf,1000,11,25
6b5ad16b-3a3f-4b9e-8e28-1c96175e1463,80edbeb6-1c68-42b8-a78a-52e4f79b2000,88,1,CE
6b5ed837-839a-4d75-b759-d9db36a5e094,654219af-7f86-4af0-9cfe-7a594b555f65,666,11,2
6b6145a6-25fc-4895-a9e9-4e227cdef931,5dc64885-68e5-4954-9a09-cf7ae8ac29ec,1000,11,3
6b61ece7-16b1-458f-9795-b1b1deed2d7b,26026e6c-9fd9-41dc-a5b8-b3ed55f42066,1000,11,3
6b6252e9-2b29-4c25-a8c7-9e5e5d30f132,6b64b187-57a1-44cf-ba2d-e89b444f3242,1000,11,3
6b73c805-dfb6-4fc8-b41e-5ea8eab57bb1,381b5906-bf33-4afd-86d4-b534cac0ca80,1000,11,2
6b7493df-1548-4cfe-9a0d-322fd3bf161b,f274037c-7e2e-49bc-a856-a3c61224f789,1000,11,2
6b776db7-ffb9-4023-b853-59f90b6854d9,7b1e2d9b-2d7a-4104-b675-3a74387f750b,1000,11,19
6b7c1df3-312c-4b3e-8acc-7fea9bd8a665,7e4280a8-49bf-4fcb-ae47-3c7a04bebbba,1000,11,31
6b8ac87b-fbfa-43f4-8941-9cd58aaba732,c6493c45-3b8b-4fd0-90b0-6a629946fe45,1000,11,5
6b8c30be-b346-40e2-bd59-5d642f970f5a,66085aa2-fa48-4864-abb8-75b208766557,3000,163,126
6b8dbb43-c14b-4350-b58d-bfbe1cb504b9,d83c960f-cf53-4ccd-9ca6-10e16dc1ccad,1000,11,3
6b8f993c-0eac-4435-8683-21aaa0766477,1d8a9b9b-4e0e-424d-9136-e160b078b912,1000,11,1
6b8fe529-4da2-4108-8601-bf9d5ee24234,a1b03d0c-61c1-424a-a6d4-c548ce64eb6d,3300,167,2
6b90e742-74c7-4bc7-ae98-d6c7552993b0,2fa04ee2-a85c-48a8-a0f4-8e2763661ff3,5000,158,180
6b921b0c-6764-4e2f-afd8-75deb784e77e,d41e2975-7cff-4146-bf7e-b857d3141531,3880,21,CE
6b9a6e4d-3267-461c-bc0b-101eb140a4dd,97628b6d-42be-401a-8960-7144f7f48663,500,41,CE
6b9b6046-7fbd-43e1-bfe0-54a5f4ddeb0b,f1081784-28f0-4476-b56f-300876f52436,4900,41,FA
6b9ff792-a3f1-4ded-aa73-cf023c0b5537,ec4d1694-eeb2-4f28-b45a-09f79477ea74,1000,11,1
6ba07faf-dc89-4d2b-ae4f-1203f075d9ee,6a463ce0-e54a-444c-b38d-30b07287e830,1000,11,1
6ba196ab-139d-49f9-bfed-1d9969bb73de,5948a81f-a7dc-4d9b-b33b-52df1223ae2c,1000,11,42
6ba8516e-3f95-4d4d-a6f7-d2150d745896,5da65a61-df41-40f4-b783-fd939dd20e69,1000,11,20
6bb0b09b-61a0-47f4-af71-6106b1c8da30,4989a713-2e6d-4087-9cee-e707173533fc,3000,163,11
6bb0fb1c-9745-414b-adec-17938bb01e65,734f0e65-4a4c-4e3e-99a9-9664dc8cd17d,1000,11,1
6bbd6e6e-e494-4cd7-80cf-1b9c0776388c,b6fa10ed-501b-44d9-a073-f67f6d794d28,1000,11,1
6bc068a2-c44e-46c1-80c6-46f1c9ae935d,db05aa0f-7e75-4aa0-b61e-1d940afc540d,3000,163,310
6bc15fc6-cf0f-4a0b-8c99-1a0f69983729,e117f26c-7eb8-4633-88ca-9122d9e450a2,1000,11,3
6bc5daad-d2dc-4ee3-b68a-7007df6804c4,693942c6-0f91-4a73-9ac3-ef396e292271,1000,11,3
6bc96d4e-fd25-488f-9991-655e0e5a52af,102bc27c-fbfa-4c54-8866-b6cd1119680e,1000,11,1
6bd0a646-ea52-4fd3-a573-395e015d7e0f,17148b93-99f2-4847-9a25-513f8022e77d,1000,11,23
6bd27e97-4c19-476e-9f48-1778d135e4ab,12194228-1931-40de-9410-6250e48eaa19,1888,41,CE
6bd48f87-8037-4289-adb0-3dd5ffa74cb0,71a5c1ee-47ee-49fb-aa1f-f65fb040f038,1000,11,1
6bd4b44e-4d8d-4217-94f0-4c769c1e43b3,5feb8328-b3c9-4889-bc3b-9fbfe75d986c,5000,158,99
6bd510cc-a093-4c86-ace7-5f7176a9f74c,a45158a2-843c-47c0-9449-708250ccedbb,1000,11,5
6bd65db5-1c08-4869-9609-dea64f437053,2db281dc-8093-451c-894b-1c39081f33b7,1000,11,2
6bd8c711-93f7-4a8e-ad28-6d4df68c29ea,783b96a4-f397-4582-bd6f-cf90836185a8,1000,11,24
6bd91665-5f6d-4657-a849-47431d6408d0,3cecc807-f019-4cb9-8129-a5acdb221d63,1000,11,3
6bdb7a14-50c0-46c7-adf5-467c7d625d2e,1f0bcb47-de28-49d2-b3a1-48d8689f4fd0,1000,11,2
6bdca376-de2c-4fb4-8835-d14bb1a5e491,03f2b8e0-6b00-4411-b220-f0587552495e,3000,49,150
6be2719d-a0fb-410b-8fb9-39577803ae0c,6221cdf2-649f-48a6-b8e7-7c5910166e36,1000,11,6
6be5d616-a9f9-43c8-bd61-7aa4641ae1a1,352dcc31-e7a0-4f2b-b038-f7c2d782a29e,1000,11,1
6be67bb1-852b-4d9c-8d58-985f103656ce,61496141-c2ec-48e9-ba12-2c7e341d69f2,1000,11,2
6be9416a-90b8-41e5-a086-5f308c74f836,b2d5d948-11d2-463a-8955-a1c554ffebb7,1000,11,5
6be94263-320b-452e-bd93-5dbe6eff13a4,46383937-7c69-4fec-a13f-5c9ee27022f7,1000,11,1
6beb85ab-5953-43dc-9ab5-8ed401498344,06f81ff3-9e83-43b8-857e-9296511ecde1,1000,11,3
6bed5e9b-bb3d-49f5-b7ba-33492ec891a0,919a5e58-0838-4de0-9c97-a285e65551f1,3500,41,FA
6bf1b381-ad18-42fc-b449-725c5a99545b,fc673fa8-01f1-4ad6-967d-804a6f2a7428,1000,11,1
6bf404bc-121d-4ab1-8899-fd1b49c786cc,6a4e3c53-57c8-483e-b270-684bdf6c5a01,1000,11,5
6bf685cd-0274-4aaf-aa75-b9dd3a4c2a9c,d3f80619-e131-481a-bf99-21dee4924ee4,1000,11,2
6bf8ec86-dce6-4048-adf9-4f374a97e50c,ed750ff7-11e4-426a-a224-56242f4a543a,1000,11,10
6bfd8baa-7fab-4dbb-a22c-ac578269a826,b1a69216-1a5b-475c-ab9e-9b1a1d6f6a07,1000,11,2
6bfd8bd1-1b5a-4473-aa76-bc2743e93b37,90cc5176-bb18-4579-8a17-67b31eb85d0e,1000,11,3
6c00bf25-61aa-410d-b268-602dd3cf5c53,d693fcc6-acd4-4222-9766-696bea9c2c2d,1000,11,2
6c0141ee-cdec-496f-a126-547d2686c811,19831465-0115-44cd-9af9-4887a9cf0f28,1000,11,1
6c04b417-d3bd-4ee7-a69d-7d0c897b9ce4,463b1b50-f329-4b29-988f-5197b0195cd1,1000,11,1
6c04c344-5a6c-4bb2-b071-9ab996e8a4c9,7583c30d-0617-44bf-a5fb-61b2e9d4448f,1000,11,3
6c04e829-2a2c-429d-944d-707daf80d942,20bb6e33-26de-42d8-a3cf-6f081516cae7,1000,11,1
6c08d7b3-d794-4fd2-a9c3-1d73f7c740f1,2b03f2ae-ba2a-483c-9291-492fc514a72b,1959,23,FE
